0.000000 0.000000
0.013416 0.000000
0.026832 0.000000
0.040248 0.000000
0.053664 0.000000
0.067080 0.000000
0.080496 0.000000
0.093912 0.000000
0.107328 0.000000
0.120744 0.000000
0.134504 0.000000
0.147920 0.000000
0.161336 0.000000
0.174752 0.000000
0.188168 0.000000
0.201584 0.000000
0.215000 0.000000
0.228416 0.000000
0.241832 0.000000
0.255248 0.000000
0.268664 0.000000
0.282080 0.000000
0.295496 0.000000
0.308912 0.000000
0.322328 0.000000
0.335744 0.000000
0.349504 0.000000
0.362920 0.000000
0.376336 0.000000
0.389752 0.000000
0.403168 0.000000
0.416584 0.000000
0.430000 0.000000
0.443416 0.000000
0.456832 0.000000
0.470248 0.000000
0.483664 0.000000
0.497080 0.000000
0.510496 0.000000
0.523912 0.000000
0.537328 0.000000
0.550744 0.000000
0.564504 0.000000
0.577920 0.000000
0.591336 0.000000
0.604752 0.000000
0.618168 0.000000
0.631584 0.000000
0.645000 0.000000
0.658416 0.000000
0.671832 0.000000
0.685248 0.000000
0.698664 0.000000
0.712080 0.000000
0.725496 0.000000
0.738912 0.000000
0.752328 0.000000
0.765744 0.000000
0.779504 0.000000
0.792920 0.000000
0.806336 0.000000
0.819752 0.000000
0.833168 0.000000
0.846584 0.000000
0.860000 0.000000
0.873416 0.000000
0.886832 0.000000
0.900248 0.000000
0.913664 0.000000
0.927080 0.000000
0.940496 0.000000
0.953912 0.000000
0.967328 0.000000
0.980744 0.000000
0.994504 0.000000
1.007920 0.000000
1.021336 0.000000
1.034752 0.000000
1.048168 0.000000
1.061584 0.000000
1.075000 0.000000
1.088416 0.000000
1.101832 0.000000
1.115248 0.000000
1.128664 0.000000
1.142080 0.000000
1.155496 0.000000
1.168912 0.000000
1.182328 0.000000
1.195744 0.000000
1.209504 0.000000
1.222920 0.000000
1.236336 0.000000
1.249752 0.000000
1.263168 0.000000
1.276584 0.000000
1.290000 0.000000
1.303416 0.000000
1.316832 0.000000
1.330248 0.000000
1.343664 0.000000
1.357080 0.000000
1.370496 0.000000
1.383912 0.000000
1.397328 0.000000
1.410744 0.000000
1.424504 0.000000
1.437920 0.000000
1.451336 0.000000
1.464752 0.000000
1.478168 0.000000
1.491584 0.000000
1.505000 0.000000
1.518416 0.000000
1.531832 0.000000
1.545248 0.000000
1.558664 0.000000
1.572080 0.000000
1.585496 0.000000
1.598912 0.000000
1.612328 0.000000
1.625744 0.000000
1.639504 0.000000
1.652920 0.000000
1.666336 0.000000
1.679752 0.000000
1.693168 0.000000
1.706584 0.000000
1.720000 0.000000
1.733416 0.000000
1.746832 0.000000
1.760248 0.000000
1.773664 0.000000
1.787080 0.000000
